78465,414700,Indie,1686067260
12846454,1296610,Casual,1678032060
324939714,1296610,Indie,1673107260
134962245,1296610,RPG,1676649660
25558,24010,Simulation,1678204860
436019324,24010,Simulation,1675180860
50221952,24010,Simulation,1702224060
208728601,1367550,Strategy,1698336060
279864642,1367550,Strategy,1677254460
105056091,1367550,Strategy,1699632060
287085214,865360,Adventure,1672761660
191495780,865360,Indie,1699027260
203689968,865360,Indie,1701014460
134821321,1129580,Adventure,1698422460
185912141,1129580,Adventure,1691856060
211087450,1129580,RPG,1701964860
189883229,10,Action,1689350460
68303564,10,Action,1673452860
100014188,10,Action,1680278460
282104315,1341200,Action,1685462460
970995673,1341200,Action,1686844860
99112,1341200,Simulation,1691942460
288812676,860510,Adventure,1673452860
867315883,860510,Adventure,1677168060
903535314,860510,Adventure,1673452860
168431501,1282150,Action,1681315260
87910122,1282150,Action,1692115260
233354124,1282150,Action,1677686460
977617178,1284190,Early Access,1700928060
124107147,1284190,Early Access,1703260860
227526018,1284190,Early Access,1703520060
219782803,1656780,Strategy,1673712060
992624896,1656780,Strategy,1699718460
817214267,1656780,Strategy,1696867260
983989469,2106520,Indie,1703174460
332838874,2106520,Indie,1676131260
413608434,2106520,Indie,1691856060
178411113,629820,Indie,1677081660
337329597,629820,Adventure,1673625660
442898370,629820,RPG,1676822460
261812452,805550,Sports,1700755260
104342352,805550,Simulation,1678636860
378390877,805550,Simulation,1690560060
452627000,1138850,Action,1685462460
97010801,1138850,Indie,1677427260
178189513,1138850,Action,1698422460
188528010,1336180,Strategy,1678291260
329590800,1336180,Strategy,1701014460
77284,1336180,Strategy,1688918460
282816978,1013870,Indie,1676131260
941832495,1013870,RPG,1676131260
206629633,1013870,RPG,1673539260
384354335,1846330,Adventure,1676476860
19582,1846330,Adventure,1677168060
403681794,1846330,Adventure,1675440060
121233025,307960,Simulation,1695225660
851492424,307960,Simulation,1687881660
249417224,307960,Simulation,1676563260
156101155,1535560,Early Access,1675872060
446908705,1535560,RPG,1673539260
204757305,1535560,Casual,1689609660
126885587,986040,Indie,1693238460
303723607,986040,Adventure,1677081660
969849499,986040,Early Access,1701619260
199604039,1202900,Indie,1701273660
63051,1202900,Casual,1689782460
196708957,1202900,Indie,1676822460
261254330,1682260,Adventure,1673020860
67471,1682260,Indie,1700409660
82841756,1682260,Adventure,1703347260
161142084,572410,Simulation,1698768060
50904,572410,Simulation,1676131260
140667878,572410,Strategy,1692374460
57089592,1419750,Adventure,1677859260
19485514,1419750,RPG,1675353660
325927123,1419750,RPG,1673107260
378787765,1702260,Simulation,1675872060
204167459,1702260,Simulation,1685030460
284763873,1702260,Action,1684339260
53847971,1338580,Adventure,1675526460
184021106,1338580,Casual,1693670460
175418350,1338580,Casual,1672934460
879171125,1419160,Adventure,1701619260
394612878,1419160,Action,1692720060
333038019,1419160,Action,1673712060
180125227,702670,Adventure,1673193660
401448864,702670,Indie,1676390460
800930832,702670,Adventure,1690560060
49063,1749750,RPG,1700841660
233425191,1749750,Strategy,1677859260
135596133,1749750,Strategy,1685548860
124460280,633460,Action,1676390460
41819071,633460,Indie,1676736060
150628315,633460,Simulation,1675958460
191966856,537110,RPG,1674489660
43625,537110,RPG,1676304060
152769549,537110,Adventure,1690300860
258019901,646270,Simulation,1700582460
108305821,646270,Casual,1676476860
434019175,646270,Strategy,1678464060
282181192,907650,Simulation,1673452860
28972426,907650,Simulation,1673971260
324184713,907650,Strategy,1698768060
99093744,951440,Adventure,1694880060
421851834,951440,Early Access,1676649660
275048065,951440,Early Access,1673193660
107829528,883860,Free to Play,1693152060
303676912,883860,Free to Play,1683475260
51557,883860,Casual,1673107260
211334571,601430,Adventure,1674057660
57607,601430,Action,1686240060
132247971,601430,Adventure,1676649660
251982617,1136380,Simulation,1674230460
329049157,1136380,Simulation,1677254460
99823694,1136380,Early Access,1703001660
108578577,1410710,Strategy,1678377660
441096639,1410710,Indie,1701187260
113553423,1410710,Strategy,1689091260
403660964,2130540,Casual,1677081660
226249494,2130540,Casual,1676304060
168277162,2130540,Simulation,1694707260
145449918,531640,Strategy,1676476860
208799601,531640,Casual,1678204860
124651908,531640,Strategy,1700928060
432010443,1803400,Indie,1697472060
274972656,1803400,Strategy,1683302460
57109114,1803400,Indie,1684166460
206916456,1389360,Indie,1677513660
49468124,1389360,Strategy,1690992060
927646058,1389360,Strategy,1675180860
101025891,523660,Casual,1673712060
219142033,523660,Action,1688659260
3524,523660,Indie,1689609660
805449217,1452500,RPG,1703779260
389877937,1452500,Indie,1677081660
83147542,1452500,RPG,1699891260
132158872,1078760,Casual,1691337660
30944453,1078760,Racing,1677772860
843907411,1078760,Simulation,1677168060
845774708,1267540,Racing,1676476860
976516021,1267540,Simulation,1677686460
139435724,1267540,Racing,1675872060
416032228,586140,Action,1690646460
331002834,586140,Action,1674403260
299011080,586140,Action,1673020860
257152943,1136160,Adventure,1699027260
337980380,1136160,Simulation,1673193660
865060933,1136160,Indie,1677772860
115281624,922500,Action,1677945660
71308041,922500,Action,1695571260
92158,922500,Action,1702396860
834836615,1644490,Indie,1696003260
24973,1644490,Massively Multiplayer,1677427260
362898876,1644490,Adventure,1676476860
371226527,1770390,Casual,1703174460
77893,1770390,Indie,1675526460
823237726,1770390,Indie,1703606460
127589823,738510,Adventure,1677254460
72094396,738510,Adventure,1702915260
99773,738510,Adventure,1701100860
95934710,382560,Adventure,1699545660
147626288,382560,Racing,1689609660
308947748,382560,Adventure,1703174460
376631547,1863750,RPG,1678118460
332447713,1863750,Indie,1695398460
795957773,1863750,Indie,1696521660
346297721,1428100,Simulation,1689782460
9643223,1428100,Casual,1673193660
429014088,1428100,Action,1675958460
68766500,939850,Adventure,1677945660
971741627,939850,Adventure,1675872060
177650675,939850,Adventure,1687363260
33081022,780350,Indie,1682438460
18760876,780350,Indie,1700928060
403171581,780350,Action,1703174460
103258693,931500,RPG,1674230460
329612086,931500,Adventure,1681574460
370134199,931500,Indie,1703865660
384419352,399810,Adventure,1685808060
315334353,399810,RPG,1703088060
819734622,399810,Adventure,1677168060
316837066,1108000,Adventure,1673020860
396217983,1108000,Adventure,1675785660
87564788,1108000,Adventure,1698768060
828313242,738520,Indie,1700150460
261048450,738520,Simulation,1688918460
124240928,738520,Action,1700928060
465845495,1437830,Simulation,1703952060
44078,1437830,Action,1700668860
866615038,1437830,Action,1673712060
805246376,1160920,Simulation,1687968060
183505146,1160920,Indie,1675440060
22847110,1160920,Indie,1701792060
87097782,944080,Indie,1685116860
325598335,944080,Casual,1697558460
35409285,944080,Indie,1686758460
322558375,712100,Action,1700064060
343217570,712100,Strategy,1703433660
957816056,712100,Strategy,1675526460
262596247,2109640,Casual,1674316860
34153047,2109640,Casual,1677859260
446309578,2109640,Adventure,1688572860
275681247,1011670,Adventure,1699977660
804362981,1011670,Simulation,1701964860
971181743,1011670,Simulation,1673539260
105902520,1623660,RPG,1672761660
979395055,1623660,Massively Multiplayer,1703260860
209806129,1623660,Massively Multiplayer,1699027260
43609408,1141100,Indie,1676822460
317684720,1141100,Indie,1677859260
950828850,1141100,RPG,1691164860
840494122,1832640,RPG,1678032060
318336559,1832640,RPG,1691769660
120562059,1832640,Indie,1675267260
143553173,834910,RPG,1680364860
140467993,834910,Action,1703606460
452185665,834910,Massively Multiplayer,1701792060
20896999,1949190,Simulation,1701446460
162230513,1949190,Adventure,1678377660
11446775,1949190,Simulation,1698768060
979595907,1952250,RPG,1699804860
303880007,1952250,Action,1696867260
264047795,1952250,Adventure,1676390460
54098310,905340,Indie,1688227260
149816136,905340,Adventure,1686585660
830207990,905340,Adventure,1702224060
106144750,1256610,Simulation,1702396860
10520,1256610,Indie,1700928060
133363244,1256610,RPG,1673884860
287433085,1783360,RPG,1698163260
3629599,1783360,RPG,1695139260
812543405,1783360,RPG,1674057660
334389581,1067540,Indie,1702656060
300060573,1067540,Adventure,1678464060
27164331,1067540,Adventure,1696867260
210458560,755790,Free to Play,1687449660
149267324,755790,Massively Multiplayer,1694188860
174163753,755790,Free to Play,1675872060
119984229,1556980,Action,1695657660
256683983,1556980,Adventure,1677168060
37147414,1556980,Action,1674835260
89568777,953580,Simulation,1697385660
106579857,953580,Simulation,1701187260
917293483,953580,Simulation,1674921660
271901900,1380910,Early Access,1700755260
347483432,1380910,RPG,1692806460
975594932,1380910,Simulation,1677254460
109345449,311290,Strategy,1687968060
353830608,311290,RPG,1673971260
32168831,311290,Strategy,1687881660
435670715,1478160,Indie,1677427260
283904296,1478160,Adventure,1676217660
822675086,1478160,RPG,1677254460
61121402,368390,Indie,1691251260
18152706,368390,Adventure,1677254460
215693826,368390,Indie,1703779260
41951995,1573360,Free to Play,1692201660
68059648,1573360,Strategy,1678204860
217730883,1573360,Adventure,1703001660
391871565,1146630,RPG,1699027260
309404311,1146630,Casual,1675612860
91676212,1146630,RPG,1700755260
92001,1259790,Action,1703260860
807341637,1259790,Casual,1702569660
420865741,1259790,Action,1686758460
833078728,1315610,Action,1703692860
19985,1315610,Action,1676822460
337894873,1315610,Action,1676908860
367615677,1084020,Adventure,1672934460
245335722,1084020,Adventure,1699545660
175922899,1084020,Adventure,1697817660
282104315,621830,Racing,1685462460
147844013,621830,Racing,1692892860
100491500,621830,Racing,1696003260
274337746,1307580,Adventure,1675958460
102401368,1307580,Indie,1676995260
852311592,1307580,Indie,1678118460
11389,1240590,Action,1701187260
158392631,1240590,Action,1678118460
145154931,1240590,Adventure,1678636860
46651676,1190170,Action,1696521660
14161898,1190170,Action,1703001660
901879792,1190170,Sports,1676304060
397498979,1018830,Strategy,1673366460
99427680,1018830,Indie,1677513660
296249498,1018830,Indie,1674576060
293061720,1921780,Indie,1674230460
79735285,1921780,Casual,1674576060
214972824,1921780,Strategy,1682006460
280476511,1620290,Strategy,1696694460
984881708,1620290,Simulation,1703692860
850615337,1620290,Early Access,1676822460
208324415,1094530,Casual,1685116860
379674983,1094530,Adventure,1694793660
304059406,1094530,Adventure,1673280060
816021844,1739650,Indie,1677513660
144811540,1739650,Early Access,1700928060
452920096,1739650,Strategy,1698422460
976571363,225080,Action,1675180860
255084584,225080,Adventure,1683907260
236120846,225080,Action,1675180860
92030272,1352850,Simulation,1677945660
911974611,1352850,Strategy,1696176060
912125336,1352850,Simulation,1678032060
194990477,342560,Strategy,1675958460
147328219,342560,Strategy,1689696060
346551402,342560,Action,1703692860
313763547,798490,Strategy,1703606460
379179746,798490,Strategy,1686326460
389516588,798490,Indie,1675785660
5746444,1449070,RPG,1678550460
311218144,1449070,Early Access,1673366460
74735812,1449070,Strategy,1689004860
183812102,1342330,Indie,1695571260
142819101,1342330,Indie,1700928060
182566091,1342330,Strategy,1675094460
325144930,1629910,Adventure,1694707260
388354112,1629910,Action,1682697660
41470831,1629910,RPG,1673107260
97489333,953880,Indie,1703174460
945864881,953880,Indie,1674835260
808675378,953880,Indie,1694102460
860202671,783770,Free to Play,1673712060
155606265,783770,Free to Play,1681660860
201516165,783770,Free to Play,1672675260
99796,1413960,Indie,1700668860
279279837,1413960,RPG,1681574460
117886240,1413960,Indie,1702483260
11613252,1920490,Action,1673884860
69831,1920490,RPG,1678809660
352325618,1920490,Adventure,1696780860
33426,467960,Casual,1677340860
383487998,467960,Simulation,1698249660
216531501,467960,Adventure,1674403260
974333986,672630,Indie,1691164860
386152640,672630,Indie,1677859260
145991854,672630,Strategy,1700409660
180812554,1646120,Simulation,1677254460
313768704,1646120,Strategy,1683302460
218744585,1646120,Strategy,1682611260
51304,238090,Adventure,1702310460
398648283,238090,Action,1698422460
39437954,238090,Adventure,1700841660
122851009,1766100,Action,1690646460
919736496,1766100,Adventure,1700323260
53650516,1766100,Action,1685980860
136615993,1597730,Indie,1675267260
357867683,1597730,Casual,1677340860
840296823,1597730,Indie,1673884860
216003519,1340130,Adventure,1675180860
375266033,1340130,Adventure,1688400060
226843722,1340130,Casual,1700668860
416976983,979640,Action,1674662460
893658650,979640,Early Access,1677081660
323557963,979640,Action,1677340860
850935358,318600,Indie,1678204860
196673237,318600,Action,1685721660
848823870,318600,Adventure,1676908860
838790063,1677980,Simulation,1685894460
25084729,1677980,Indie,1692460860
260950433,1677980,Simulation,1700928060
164561313,1122050,Early Access,1682438460
419524710,1122050,Action,1698249660
259467438,1122050,Casual,1685289660
853301230,1146970,Indie,1677686460
389832634,1146970,Indie,1678204860
366094209,1146970,Casual,1675872060
847226019,1840540,Casual,1701100860
288812676,1840540,Casual,1698336060
209706476,1840540,Casual,1672848060
332272634,1052990,Strategy,1682956860
97205639,1052990,Indie,1675094460
8787,1052990,Casual,1674921660
227593288,2070550,Casual,1703865660
407497871,2070550,Adventure,1702224060
11339,2070550,Adventure,1702396860
258405598,895620,Strategy,1673366460
133855189,895620,Strategy,1699372860
362682137,895620,Strategy,1676736060
48844280,1070260,Simulation,1677081660
260050894,1070260,Indie,1676736060
198062792,1070260,Early Access,1699545660
96818797,1794780,Indie,1703088060
199029250,1794780,Adventure,1696348860
240762552,1794780,Indie,1678118460
967851874,2146180,Action,1673884860
95770747,2146180,Indie,1675267260
49307038,2146180,Indie,1675267260
177325662,1508680,RPG,1700323260
66217091,1508680,RPG,1688572860
452920096,1508680,Strategy,1675785660
101236223,673610,Indie,1689264060
384918184,673610,Strategy,1698163260
134821321,673610,Strategy,1700582460
975872457,1398740,Indie,1700668860
349018324,1398740,Adventure,1678032060
111013192,1398740,Adventure,1700755260
895198846,965670,RPG,1700582460
215410385,965670,RPG,1689782460
34521,965670,RPG,1698768060
813331815,670290,Casual,1700755260
813331614,670290,Massively Multiplayer,1682006460
469170649,670290,Action,1674403260
125132960,795420,Adventure,1702828860
96643235,795420,Adventure,1678032060
950316548,795420,Casual,1703952060
424031661,861540,Indie,1703088060
258161153,861540,Indie,1697126460
289449737,861540,Indie,1689436860
68844765,871530,Simulation,1701792060
441170286,871530,Indie,1699804860
96982,871530,Strategy,1674835260
216221749,1200110,Adventure,1677772860
69826,1200110,Adventure,1696521660
372695504,1200110,Adventure,1696003260
989468757,1101450,Action,1681056060
291108142,1101450,Action,1700150460
55832487,1101450,Casual,1676908860
446908705,1437840,Action,1678204860
981990826,1437840,Simulation,1677600060
404110990,1437840,Strategy,1675785660
34521,1408230,Indie,1699113660
961474512,1408230,Casual,1679500860
166659089,1408230,Indie,1676563260
25471081,1464930,Indie,1673366460
26812337,1464930,Casual,1690992060
374028257,1464930,Casual,1673193660
2933669,554620,Adventure,1680451260
300102076,554620,Adventure,1700496060
307042365,554620,Action,1673020860
873731585,1591420,Indie,1695139260
95934710,1591420,Indie,1685548860
184158640,1591420,Simulation,1699891260
337866154,1361000,Action,1674316860
256848289,1361000,Action,1697558460
245006276,1361000,Action,1677600060
103053198,1191120,Indie,1672934460
808265516,1191120,Strategy,1676822460
866342401,1191120,Casual,1698508860
197541403,966330,Casual,1679932860
421718404,966330,Casual,1696953660
306180521,966330,Casual,1689609660
59219924,1696810,Indie,1692633660
396777927,1696810,Indie,1691769660
233410380,1696810,Simulation,1692979260
47542,1535100,Indie,1677686460
100948603,1535100,RPG,1677772860
244101780,1535100,RPG,1701619260
222955164,863570,Strategy,1678118460
272265719,863570,Casual,1688745660
416060526,863570,Casual,1677772860
963954888,1128810,Free to Play,1703433660
140017820,1128810,Free to Play,1698854460
134122664,1128810,Strategy,1674489660
133335317,1740930,Simulation,1700928060
215744537,1740930,Simulation,1676995260
214437233,1740930,Action,1694275260
840355672,1058060,Indie,1676649660
387513428,1058060,RPG,1675353660
385493217,1058060,Indie,1703952060
833590710,1069640,Simulation,1675094460
428549847,1069640,Action,1673107260
252676271,1069640,RPG,1675785660
213736480,400630,RPG,1675785660
10906,400630,Indie,1698422460
89608,400630,Action,1698595260
807127002,613830,RPG,1677427260
125522325,613830,RPG,1676390460
96952422,613830,RPG,1702224060
51415,760060,RPG,1678032060
880653956,760060,Strategy,1702915260
162752113,760060,RPG,1696348860
329590800,1942010,Indie,1672675260
891220009,1942010,Indie,1673712060
99773,1942010,Indie,1700841660
89492195,2089350,Casual,1703347260
256611299,2089350,Casual,1674662460
64155091,2089350,Casual,1701273660
142784591,1849900,Casual,1675785660
443820380,1849900,Casual,1703606460
157086352,1849900,Casual,1676736060
104646345,1569200,Simulation,1675958460
28552479,1569200,Simulation,1677859260
345920890,1569200,Simulation,1689523260
17590,553520,Simulation,1690819260
283887106,553520,Simulation,1679932860
400486861,553520,Simulation,1693584060
882106587,1545450,Casual,1683043260
158652485,1545450,Casual,1675526460
68399641,1545450,Indie,1700582460
207028521,1819980,Casual,1687449660
327807838,1819980,Casual,1695744060
212094049,1819980,Simulation,1676044860
210514829,315460,Indie,1693152060
320979478,315460,Indie,1698768060
280535527,315460,Indie,1684339260
224954888,828740,Adventure,1700582460
969601219,828740,Indie,1678118460
103413879,828740,Adventure,1700668860
323357031,1147890,Indie,1703260860
379079464,1147890,Indie,1682438460
425365801,1147890,Indie,1699459260
417041900,1546400,Indie,1674403260
985230826,1546400,Action,1691769660
26072228,1546400,Action,1678032060
184887882,893720,Indie,1676563260
309127223,893720,Adventure,1675353660
7330419,893720,Indie,1673712060
115281624,991170,Simulation,1675008060
134816584,991170,Indie,1701273660
817965069,991170,Indie,1677081660
380338090,1739070,Action,1681833660
969601219,1739070,Strategy,1686931260
174500078,1739070,Simulation,1694188860
218559411,1963520,Early Access,1676822460
256793890,1963520,RPG,1672675260
354229100,1963520,RPG,1694966460
440069061,375820,Indie,1703606460
323295926,375820,Indie,1677945660
357000937,375820,Simulation,1703692860
215740812,1049320,Action,1677945660
83523885,1049320,Action,1677600060
374065611,1049320,Action,1675008060
189052125,2050590,Casual,1700928060
13099682,2050590,Simulation,1675180860
401921686,2050590,Indie,1676390460
427230875,589780,Adventure,1700668860
329049157,589780,Adventure,1677168060
260950433,589780,Adventure,1703520060
95898,776490,Indie,1674144060
375528266,776490,RPG,1677600060
402820632,776490,Action,1674662460
984895811,1493760,Adventure,1680364860
157213352,1493760,Adventure,1677254460
106598602,1493760,Indie,1676476860
257913574,1507720,Indie,1702656060
424907039,1507720,Indie,1689696060
178498374,1507720,RPG,1685376060
43510909,1547160,Casual,1700582460
350571046,1547160,Casual,1677427260
168657154,1547160,Casual,1692892860
77777,378540,Action,1674403260
218942507,378540,RPG,1673798460
258405598,378540,RPG,1674489660
416621571,1491000,Action,1678377660
51376940,1491000,Early Access,1697558460
207270472,1491000,Early Access,1693670460
980737747,1082430,Indie,1677168060
377327808,1082430,Indie,1684425660
273038977,1082430,Adventure,1680624060
88507,671800,Casual,1675180860
853948564,671800,Adventure,1674921660
867172067,671800,Casual,1677513660
369154203,1041840,Simulation,1701360060
256212635,1041840,Action,1689782460
861624727,1041840,Action,1673452860
174556663,1570330,Casual,1676131260
302311510,1570330,Indie,1690300860
5271173,1570330,Casual,1676304060
874384969,1233270,Adventure,1676822460
843136395,1233270,Adventure,1678032060
359899525,1233270,Adventure,1675267260
882106587,1233880,Strategy,1683043260
152552340,1233880,Strategy,1676563260
827184506,1233880,Strategy,1677772860
114332401,1578860,Indie,1672934460
360458951,1578860,RPG,1673366460
190523648,1578860,RPG,1702224060
852295551,604500,Casual,1697558460
31589,604500,Casual,1681660860
381096393,604500,Massively Multiplayer,1675958460
283533732,1167140,Strategy,1674748860
57379297,1167140,Simulation,1687363260
73154,1167140,Strategy,1687536060
52012367,844930,Indie,1701273660
51566586,844930,RPG,1701532860
373965202,844930,Indie,1678291260
85882774,503940,Simulation,1675872060
414558673,503940,Simulation,1700323260
87263825,503940,Simulation,1699718460
410250929,711540,Simulation,1700323260
162230513,711540,Racing,1684252860
181621675,711540,Action,1677859260
817261371,860950,Action,1702828860
980444108,860950,Action,1686153660
234907256,860950,Indie,1673625660
143805884,367450,Indie,1674835260
399647208,367450,Simulation,1700064060
27639605,367450,Indie,1681747260
164933964,1198850,Strategy,1684857660
273998550,1198850,Indie,1673280060
389322643,1198850,RPG,1678291260
98445978,1322300,Adventure,1679328060
93653406,1322300,Indie,1675612860
158862279,1322300,Adventure,1682265660
76849410,798840,Indie,1674230460
230111655,798840,Indie,1702569660
253299128,798840,Casual,1698422460
67284,1135300,Strategy,1672588860
425431805,1135300,Strategy,1685808060
358108039,1135300,RPG,1702137660
104303072,1947950,Casual,1677254460
415327832,1947950,Casual,1676476860
811670005,1947950,Casual,1676044860
282046422,791330,Adventure,1677686460
119234655,791330,Adventure,1703865660
213214073,791330,Adventure,1674748860
403118009,1321450,Action,1676563260
219806915,1321450,Indie,1673712060
453293416,1321450,Indie,1694275260
116088493,859580,Simulation,1689955260
797474957,859580,Simulation,1677945660
393774691,859580,Strategy,1676217660
103586562,1360000,Action,1697126460
63265,1360000,Simulation,1682611260
212101599,1360000,Simulation,1694102460
69523011,844850,Adventure,1691424060
425431805,844850,Casual,1672588860
254108866,844850,RPG,1673625660
344823647,550320,Sports,1677513660
65708808,550320,Simulation,1677254460
365750805,550320,Indie,1697817660
280791450,383870,Indie,1676649660
470407840,383870,Indie,1674662460
366909530,383870,Adventure,1701532860
101825887,1138660,Strategy,1682611260
993750624,1138660,RPG,1679673660
465845495,1138660,RPG,1674748860
42250,1223870,Indie,1675008060
863744543,1223870,Simulation,1678464060
991657297,1223870,Simulation,1675785660
849406362,1227690,Action,1702828860
28131,1227690,Indie,1680192060
178498374,1227690,Indie,1690214460
75621606,1266630,RPG,1675180860
256437393,1266630,Simulation,1693065660
414827846,1266630,Indie,1701014460
207655067,705280,RPG,1700755260
179227934,705280,RPG,1694880060
111966974,705280,Action,1674748860
199919989,954740,Adventure,1697904060
133335317,954740,RPG,1688572860
377017111,954740,RPG,1677772860
21110664,1097350,Action,1696176060
402817582,1097350,Action,1675526460
300026280,1097350,Indie,1700755260
186499375,1697700,RPG,1677513660
172362969,1697700,RPG,1673884860
184745704,1697700,Adventure,1686844860
98936019,337360,Action,1678118460
353086690,337360,Action,1676563260
398864142,337360,Action,1697558460
865614492,1632670,Casual,1687708860
966157670,1632670,Casual,1695484860
399647915,1632670,Indie,1703347260
310269263,1769170,Indie,1683475260
33789625,1769170,Adventure,1682265660
353564741,1769170,Adventure,1675440060
360993562,1299360,Action,1677859260
201783183,1299360,Indie,1699027260
73192262,1299360,Action,1699459260
255258901,222880,Strategy,1674316860
30727387,222880,Indie,1700582460
260399850,222880,Action,1700755260
257152943,810500,Action,1676217660
54752756,810500,Action,1674144060
162448126,810500,Sports,1702224060
47863927,1952170,Casual,1677081660
851147145,1952170,Indie,1678118460
171764935,1952170,Simulation,1698681660
31072469,416680,Strategy,1676563260
104947285,416680,Action,1686585660
403677016,416680,Action,1696176060
839866521,22100,RPG,1672675260
276865907,22100,RPG,1674316860
62836653,22100,RPG,1693411260
62220821,1859370,Strategy,1672848060
376171108,1859370,Indie,1674576060
201807582,1859370,Strategy,1678032060
100234398,368360,Adventure,1697385660
137014924,368360,Adventure,1677340860
328400236,368360,Simulation,1674144060
291108142,1078320,Indie,1700150460
981255973,1078320,Indie,1685894460
281386595,1078320,RPG,1701446460
37147304,1082180,Sports,1677600060
50681442,1082180,Racing,1677513660
104737691,1082180,Action,1688227260
16686816,794600,Free to Play,1699804860
61597,794600,Action,1678204860
999427749,794600,Free to Play,1672502460
127199153,1969080,Casual,1690560060
851149805,1969080,Casual,1674057660
317543037,1969080,Casual,1680278460
224300740,352720,Strategy,1675699260
195781494,352720,Early Access,1673193660
166186769,352720,Strategy,1673193660
476492716,532210,Adventure,1676995260
200703965,532210,Adventure,1701964860
974932186,532210,Adventure,1677168060
168721214,949480,Indie,1684512060
107356855,949480,RPG,1694275260
134269359,949480,Adventure,1688140860
317980612,1296840,Action,1703520060
25084729,1296840,Casual,1703952060
97682478,1296840,Casual,1702396860
395367272,908100,Indie,1676131260
116162512,908100,Indie,1691078460
846214421,908100,Simulation,1675180860
89841298,1186640,Adventure,1700582460
352396757,1186640,Action,1695744060
138998331,1186640,Adventure,1672502460
219160985,833360,Indie,1702051260
199562036,833360,Action,1677859260
38311913,833360,Indie,1680883260
201569536,1634150,Indie,1677513660
287467212,1634150,Indie,1703865660
22334,1634150,Casual,1701187260
207972451,1352080,Casual,1676995260
817697846,1352080,Casual,1702483260
985575238,1352080,Free to Play,1676476860
929507855,1788850,Indie,1687622460
180981808,1788850,Casual,1674403260
850834462,1788850,RPG,1677254460
983670552,2161530,Massively Multiplayer,1686067260
37052543,2161530,Free to Play,1679328060
181135023,2161530,Massively Multiplayer,1676044860
23255779,1066130,Simulation,1688400060
141903757,1066130,Simulation,1678032060
879708334,1066130,Sports,1694966460
964394498,356040,Strategy,1701532860
273659481,356040,Indie,1693238460
85296949,356040,Indie,1699113660
111571802,1000760,Adventure,1703001660
388442037,1000760,Adventure,1676131260
292456756,1000760,Indie,1699459260
412734057,651670,RPG,1675872060
126194681,651670,RPG,1679846460
205631368,651670,Strategy,1700755260
42339301,1435670,Simulation,1688486460
983070996,1435670,Simulation,1696089660
358108039,1435670,Adventure,1677081660
215470779,1909860,Casual,1677168060
75890260,1909860,Strategy,1693670460
277715291,1909860,Indie,1675094460
346260554,1662840,Adventure,1673625660
283535540,1662840,Casual,1677168060
137229848,1662840,Adventure,1688054460
194392045,1054510,RPG,1677859260
311843600,1054510,Adventure,1674230460
400970376,1054510,Strategy,1677340860
364653830,2067790,Adventure,1689436860
75592477,2067790,Early Access,1677081660
326133939,2067790,Action,1676908860
400743492,2055290,Action,1676131260
428019473,2055290,Action,1703001660
403677016,2055290,Casual,1674576060
333547780,420,Action,1675094460
849477800,420,Action,1694275260
317390947,420,Action,1699632060
29799177,311310,Simulation,1674748860
441867254,311310,Simulation,1676217660
122886037,311310,Strategy,1693152060
397332846,726110,Simulation,1679846460
801732132,726110,Simulation,1700582460
164992068,726110,Simulation,1673798460
2508889,1570070,Simulation,1672588860
932587476,1570070,Strategy,1677859260
280748951,1570070,Simulation,1696608060
870121771,1272010,Early Access,1676822460
164933964,1272010,Adventure,1676304060
327058290,1272010,Action,1695571260
23165891,1967320,Indie,1693411260
94888,1967320,Indie,1703865660
42877853,1967320,Indie,1675353660
414067908,1847240,Indie,1703174460
77228639,1847240,Casual,1675872060
97022765,1847240,Casual,1693238460
133157458,282140,Indie,1695139260
466272746,282140,Action,1677600060
312183439,282140,Action,1701792060
222175113,726590,Sports,1678896060
320043653,726590,Sports,1673452860
155978699,726590,Sports,1672502460
400970376,1656640,Casual,1699459260
44542,1656640,Casual,1691251260
224095680,1656640,Casual,1674489660
31874488,1551560,Indie,1677600060
2963588,1551560,Indie,1700841660
176834239,1551560,Indie,1675958460
145147551,373770,RPG,1702137660
18187,373770,Indie,1684080060
96916242,373770,Indie,1673712060
950566014,597820,Action,1675699260
356019975,597820,Action,1676563260
961669194,597820,RPG,1703001660
430435894,1364210,Simulation,1678636860
883181463,1364210,Simulation,1687881660
369387661,1364210,Simulation,1696435260
999019763,2025610,Casual,1676476860
362936861,2025610,Adventure,1702224060
215619419,2025610,Indie,1692720060
208260001,1444350,Action,1682784060
978230712,1444350,Indie,1677427260
133157458,1444350,Action,1694966460
850638920,1287840,Strategy,1675353660
223720824,1287840,Strategy,1680537660
3133609,1287840,RPG,1683561660
152975343,882100,Strategy,1698940860
825970719,882100,Strategy,1682352060
97022765,882100,Strategy,1699372860
345028217,2200580,Action,1677945660
369818441,2200580,Action,1674403260
388481161,2200580,Action,1672675260
87354,1038370,Strategy,1673366460
928214375,1038370,Strategy,1682956860
302213201,1038370,Strategy,1675958460
388458238,1015890,Adventure,1697817660
286024178,1015890,Adventure,1702224060
329734771,1015890,Adventure,1677427260
99844639,1875310,Simulation,1690041660
58137,1875310,Simulation,1699718460
44060524,1875310,Simulation,1677859260
47820373,1173770,RPG,1677168060
857318570,1173770,RPG,1675267260
281879598,1173770,RPG,1691510460
437984738,1714320,Indie,1701187260
143548212,1714320,Indie,1677340860
